gameId,playId,specialTeamsPlayType,specialTeamsResult,kickLength,kickReturnYardage,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual
2018091602,4457,Punt,Touchback,47,NA,<,0.93,2.26,4.54,A,C,C
2018091602,4709,Field Goal,Kick Attempt No Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,129,Punt,Fair Catch,29,NA,OK,0.83,2.06,4.58,N,L,L
2018091603,755,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,971,Punt,Return,46,0,OK,0.83,2.05,4.63,N,L,L
2018091603,1787,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,1907,Punt,Return,56,0,OK,0.81,2.07,4.94,N,L,L
2018091603,2107,Punt,Fair Catch,45,NA,OK,0.86,2.08,4.91,N,NA,NA
2018091603,2481,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,2658,Punt,Fair Catch,32,NA,OK,0.9,2.04,4.55,A,L,L
2018091603,2927,Field Goal,Kick Attempt No Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,3204,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,3326,Punt,Out of Bounds,43,NA,OK,0.84,2.19,4.7,N,R,R
2018091603,3415,Punt,Fair Catch,46,NA,OK,0.84,2.16,4.56,N,C,C
2018091603,3849,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,4023,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2018091603,4131,Field Goal,Kick Attempt No Good,52,NA,NA,NA,NA,NA,NA,NA,NA
2018091604,138,Punt,Out of Bounds,48,NA,OK,0.88,2.05,4.37,A,R,R
2018091604,303,Punt,Fair Catch,46,NA,OK,0.79,2.07,4.74,N,C,C
2018091604,423,Punt,Out of Bounds,63,NA,L,0.84,2.23,3.01,N,C,C
2018091604,695,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091604,815,Punt,Return,60,22,OK,0.8,2.01,3.85,N,L,L
2018091604,909,Punt,Fair Catch,37,NA,OK,0.82,1.98,4.6,A,C,C
2018091604,1017,Punt,Fair Catch,41,NA,OK,0.77,1.86,4.32,A,L,L
2018091604,1206,Punt,Fair Catch,44,NA,OK,0.8,1.99,4.41,A,R,R
2018091604,1453,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091604,1549,Punt,Return,60,16,OK,0.81,2.04,4.41,N,C,C
2018091604,1844,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091604,2252,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091604,2528,Punt,Fair Catch,48,NA,OK,0.85,2.09,4.38,A,R,R
2018091604,2659,Punt,Return,56,10,OK,0.95,2.12,4.23,N,R,R
2018091604,3196,Field Goal,Kick Attempt Good,55,NA,NA,NA,NA,NA,NA,NA,NA
2018091604,3295,Punt,Return,55,4,<,0.83,2.13,4.47,N,L,L
2018091604,3565,Field Goal,Kick Attempt Good,41,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,145,Punt,Return,39,NA,OK,0.84,2.22,4.49,N,L,L
2018091605,257,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,373,Punt,Return,39,0,OK,0.84,2.19,3.15,N,R,R
2018091605,546,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,1031,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,1317,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,1452,Punt,Out of Bounds,55,NA,OK,0.84,2.09,4.82,N,L,L
2018091605,1774,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,1943,Punt,Return,45,6,OK,0.84,2.1,4.25,N,C,C
2018091605,2573,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,2938,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,3216,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,3318,Punt,Out of Bounds,33,NA,OK,0.85,2.23,3.41,N,L,L
2018091605,3585,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091605,3712,Punt,Out of Bounds,59,NA,OK,0.89,2.31,3.67,N,R,R
2018091605,4008,Punt,Touchback,56,NA,OK,0.89,2.29,5.43,N,R,R
2018091605,4447,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,71,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,182,Punt,Return,63,10,OK,0.86,2.03,4.69,N,C,C
2018091606,340,Punt,Return,53,10,OK,0.78,1.97,4.6,N,R,R
2018091606,593,Punt,Return,56,-1,OK,0.88,2.15,4.83,N,C,R
2018091606,741,Punt,Downed,47,NA,OK,0.78,2.11,4.48,N,L,L
2018091606,1028,Punt,Touchback,45,NA,OK,0.84,2.05,3.92,A,L,L
2018091606,1210,Punt,Downed,31,NA,OK,0.81,2.08,4.49,N,C,C
2018091606,1592,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,1660,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,1757,Punt,Return,51,11,OK,0.91,1.94,3.46,A,C,C
2018091606,1964,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,2205,Field Goal,Kick Attempt No Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,2549,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,2649,Punt,Return,65,9,OK,0.82,2.07,4.75,N,C,C
2018091606,2807,Punt,Fair Catch,47,NA,OK,0.82,2.13,4.47,N,L,L
2018091606,3046,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,3523,Punt,Return,35,0,OK,0.81,2.08,3.85,N,C,C
2018091606,3773,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091606,4125,Punt,Return,47,3,OK,0.83,2.07,4.28,N,C,C
2018091607,597,Field Goal,Kick Attempt No Good,54,NA,NA,NA,NA,NA,NA,NA,NA
2018091607,843,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091607,1227,Punt,Return,50,11,OK,0.77,2.14,4.44,N,R,R
2018091607,1334,Punt,Fair Catch,47,NA,OK,0.77,2.04,4.39,N,L,L
2018091607,1567,Punt,Return,46,6,OK,0.77,2.11,4.76,N,R,R
2018091607,1868,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091607,2092,Punt,Out of Bounds,62,NA,OK,0.76,2.05,4.47,N,L,L
2018091607,2357,Punt,Downed,27,NA,OK,0.82,1.99,4.14,A,C,C
2018091607,2458,Punt,Return,51,9,OK,0.75,2.08,4.57,N,L,L
2018091607,2668,Field Goal,Kick Attempt Good,34,NA,NA,NA,NA,NA,NA,NA,NA
2018091607,2794,Punt,Return,52,-1,OK,0.76,2.01,4.27,N,C,C
2018091607,2943,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091607,3159,Field Goal,Kick Attempt Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2018091607,3329,Punt,Touchback,37,NA,OK,0.8,2.01,4.26,A,L,L
2018091607,3741,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,329,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,454,Punt,Fair Catch,34,NA,OK,0.74,2.03,4.11,A,R,R
2018091608,541,Punt,Return,54,6,OK,0.86,2.14,4.51,N,R,R
2018091608,726,Punt,Downed,36,NA,OK,0.72,2.06,4.15,A,C,C
2018091608,1147,Field Goal,Kick Attempt Good,49,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,1419,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,1534,Punt,Fair Catch,53,NA,OK,0.81,2.09,4.22,N,R,R
2018091608,1636,Punt,Fair Catch,39,NA,OK,0.85,2.19,3.94,A,C,C
2018091608,1960,Punt,Out of Bounds,28,NA,OK,0.83,2.06,3.52,N,R,R
2018091608,2073,Punt,Fair Catch,39,NA,OK,0.78,2.01,4.94,A,L,L
2018091608,2229,Field Goal,Kick Attempt No Good,49,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,2536,Punt,Downed,31,NA,L,0.82,2.11,4.01,A,C,C
2018091608,2776,Field Goal,Kick Attempt Good,27,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,2884,Punt,Fair Catch,44,NA,OK,0.91,2.25,3.98,A,C,C
2018091608,3144,Field Goal,Kick Attempt Good,49,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,3494,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091608,3900,Punt,Touchback,59,NA,OK,0.87,2.12,4.69,N,C,C
2018091609,280,Punt,Touchback,60,NA,OK,0.8,2.19,5.05,N,L,L
2018091609,460,Punt,Out of Bounds,43,NA,OK,0.81,1.93,4,A,L,L
2018091609,669,Punt,Downed,42,NA,OK,0.83,2.19,4.02,A,L,L
2018091609,783,Punt,Return,46,13,OK,0.85,2.14,3.53,N,C,C
2018091609,1057,Punt,Return,49,17,OK,0.86,2.18,4.51,N,C,C
2018091609,1322,Field Goal,Kick Attempt Good,20,NA,NA,NA,NA,NA,NA,NA,NA
2018091609,1552,Punt,Return,58,60,OK,0.83,2.19,4.25,N,C,C
2018091609,2032,Punt,Return,52,13,OK,0.86,2.12,4.26,N,C,C
2018091609,2352,Punt,Return,58,17,OK,0.87,2.24,4.42,N,C,C
2018091609,2691,Punt,Return,54,13,OK,0.87,2.23,3.1,N,R,R
2018091609,2928,Punt,Fair Catch,43,NA,OK,0.76,2.01,4,N,C,C
2018091610,249,Punt,Fair Catch,38,NA,OK,0.8,2.18,4.11,A,L,L
2018091610,473,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,698,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,1187,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,1306,Punt,Return,43,0,OK,0.85,2.36,3.85,N,C,C
2018091610,1440,Punt,Return,44,0,OK,0.89,2.05,4.12,N,C,C
2018091610,1610,Field Goal,Kick Attempt Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,1855,Punt,Fair Catch,42,NA,OK,0.8,2.28,4.1,N,C,C
2018091610,1960,Punt,Return,59,7,OK,0.84,2.09,4.63,N,C,C
2018091610,2252,Field Goal,Kick Attempt Good,27,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,2451,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,2704,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,2919,Punt,Fair Catch,31,NA,OK,0.88,2.12,4.72,A,C,C
2018091610,3136,Punt,Downed,44,NA,OK,0.78,2.25,3.88,A,L,L
2018091610,3226,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,3362,Punt,Return,44,14,OK,0.83,2.23,3.65,N,C,C
2018091610,3534,Field Goal,Kick Attempt Good,36,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,3766,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,3871,Punt,Return,49,4,OK,0.85,2.1,4.82,N,C,C
2018091610,4294,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091610,4585,Punt,Return,44,0,OK,0.89,2.15,4.4,N,R,R
2018091611,280,Field Goal,Kick Attempt Good,26,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,378,Punt,Fair Catch,46,NA,OK,0.9,2.13,4.12,N,C,C
2018091611,510,Punt,Out of Bounds,44,NA,OK,0.85,2.09,4.71,N,L,L
2018091611,595,Punt,Touchback,66,NA,OK,0.95,2.12,4.79,N,C,C
2018091611,698,Punt,Return,56,1,OK,0.77,2.06,4.68,N,C,C
2018091611,797,Punt,Return,51,7,OK,0.94,2.16,4.02,N,L,L
2018091611,1047,Field Goal,Kick Attempt Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,1273,Punt,Out of Bounds,40,NA,OK,0.86,2.07,3.51,N,R,R
2018091611,1355,Punt,Fair Catch,41,NA,OK,0.88,2.09,4.78,N,C,C
2018091611,1690,Extra Point,Blocked Kick Attempt,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,2336,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,2358,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,2727,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,3373,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091611,3747,Punt,Touchback,49,NA,OK,0.7,1.97,4.32,A,R,R
2018091611,4030,Field Goal,Kick Attempt Good,36,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,219,Field Goal,Kick Attempt No Good,54,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,466,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,568,Punt,Return,56,5,OK,0.76,2.15,4.39,N,L,L
2018091612,784,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,963,Punt,Touchback,52,NA,OK,0.64,2.15,5.27,N,C,C
2018091612,1138,Punt,Downed,34,NA,H,0.87,2.32,4.43,A,L,L
2018091612,1549,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,1936,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,2450,Punt,Fair Catch,55,NA,OK,0.83,2.35,4.45,N,C,C
2018091612,2508,Field Goal,Kick Attempt Good,28,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,2774,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,2899,Punt,Downed,33,NA,OK,0.89,2.2,3.93,N,C,C
2018091612,3040,Field Goal,Kick Attempt Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,3372,Punt,Downed,39,NA,OK,0.81,1.98,4.21,A,L,L
2018091612,3460,Punt,Return,59,16,OK,0.77,2.15,4.52,N,C,C
2018091612,3534,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091612,3753,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091613,121,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091613,300,Punt,Fair Catch,35,NA,OK,0.79,2.18,4.5,A,C,C
2018091613,473,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2018091613,611,Punt,Touchback,55,NA,OK,0.92,2.18,4.82,N,C,C
2018091613,778,Punt,Downed,36,NA,OK,0.86,2.07,3.99,N,L,L
2018091613,915,Punt,Fair Catch,45,NA,OK,0.89,2.18,5.35,N,R,R
2018091613,1035,Punt,Return,42,5,OK,0.91,2.1,3.94,N,L,L
2018091613,1339,Punt,Fair Catch,42,NA,OK,0.95,2.23,4.58,A,L,L
2018091613,1575,Punt,Return,48,6,OK,0.87,2.12,4.55,N,L,C
2018091613,1811,Punt,Fair Catch,40,NA,OK,0.95,2.14,4.62,A,L,C
2018091613,2116,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2018091613,2438,Field Goal,Kick Attempt Good,28,NA,NA,NA,NA,NA,NA,NA,NA
2018091613,2608,Punt,Return,47,3,OK,0.87,2.09,4.93,N,L,C
2018091613,2715,Punt,Return,43,0,OK,0.72,2.01,3.56,N,C,C
2018091613,3070,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091613,3448,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,227,Punt,Fair Catch,40,NA,OK,0.87,2.01,4.36,A,C,C
2018091700,597,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,735,Punt,Return,54,32,OK,0.84,2.06,4.76,N,R,R
2018091700,949,Punt,Fair Catch,32,NA,OK,0.78,2.17,4.63,A,C,C
2018091700,1108,Punt,Out of Bounds,53,NA,OK,0.82,1.85,4.49,N,L,L
2018091700,1238,Punt,Return,55,15,OK,0.82,1.96,4.92,N,C,C
2018091700,1507,Punt,Out of Bounds,10,NA,H,0.88,2.04,3.65,N,R,R
2018091700,1854,Field Goal,Kick Attempt Good,25,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,2113,Field Goal,Kick Attempt Good,56,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,2286,Punt,Return,52,14,OK,0.88,2.2,3.88,N,C,C
2018091700,2401,Punt,Return,51,7,OK,0.84,2.01,4.77,N,C,C
2018091700,2606,Punt,Fair Catch,42,NA,OK,0.82,2.08,4.58,A,L,L
2018091700,2742,Punt,Return,53,4,OK,0.81,1.9,4.61,N,C,C
2018091700,3044,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,3355,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,3513,Punt,Fair Catch,43,NA,OK,0.82,2.06,4.59,N,L,L
2018091700,3659,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018091700,3889,Punt,Downed,37,NA,OK,0.84,1.87,4.61,A,C,C
2018091700,4199,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092000,116,Punt,Fair Catch,44,NA,OK,0.92,2.08,4.64,N,L,C
2018092000,202,Punt,Return,51,2,OK,0.83,2.07,3.93,N,C,C
2018092000,370,Punt,Downed,47,NA,OK,0.93,2.1,4.14,A,L,L
2018092000,453,Punt,Return,43,8,OK,0.97,2.04,3.75,N,C,C
2018092000,542,Punt,Fair Catch,30,NA,OK,0.9,1.95,4.39,A,C,C
2018092000,680,Punt,Return,62,0,OK,1.05,2.31,4.97,N,R,C
2018092000,801,Punt,Muffed,3,NA,OK,0.98,2.12,2.7,N,NA,NA
2018092000,968,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092000,1061,Punt,Return,55,12,OK,0.8,2,4.41,N,R,R
2018092000,1348,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092000,1722,Punt,Downed,32,NA,OK,0.96,2.23,4.63,A,C,C
2018092000,1849,Punt,Fair Catch,50,NA,OK,0.63,1.65,4.95,N,R,R
2018092000,2037,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2018092000,2139,Punt,Out of Bounds,34,NA,OK,0.98,1.94,3.48,A,L,L
2018092000,2359,Punt,Return,54,2,OK,1.02,2.16,4.45,N,C,C
2018092000,2608,Punt,Out of Bounds,33,NA,OK,0.93,2.1,4.08,A,L,L
2018092000,2798,Field Goal,Kick Attempt Good,27,NA,NA,NA,NA,NA,NA,NA,NA
2018092000,2943,Punt,Return,50,8,OK,1.11,2.29,4.97,N,R,C
2018092000,3508,Field Goal,Kick Attempt Good,28,NA,NA,NA,NA,NA,NA,NA,NA
2018092000,4219,Punt,Downed,29,NA,OK,0.85,2.06,3.79,A,C,C
2018092300,228,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,382,Punt,Return,48,-1,OK,0.88,2.26,3.73,N,R,R
2018092300,477,Punt,Return,57,6,OK,0.88,2.16,4,N,C,C
2018092300,811,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,1022,Punt,Touchback,44,NA,OK,0.85,2.02,3.54,A,C,C
2018092300,1127,Punt,Return,44,10,OK,0.89,2.24,5.04,N,R,C
2018092300,1308,Field Goal,Kick Attempt Good,49,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,1435,Punt,Return,37,7,OK,0.85,2.24,4.04,N,R,C
2018092300,1715,Field Goal,Kick Attempt Good,21,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,1808,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,1976,Punt,Out of Bounds,52,NA,OK,0.85,2.05,5.04,N,R,R
2018092300,2075,Punt,Fair Catch,44,NA,OK,0.84,2.17,4.13,N,C,C
2018092300,2159,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,2474,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,2602,Punt,Return,49,6,OK,0.83,2.06,4.65,N,R,R
2018092300,2749,Punt,Blocked Punt,NA,NA,OK,0.91,2.29,NA,NA,NA,NA
2018092300,2898,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,3571,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,4135,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092300,4324,Punt,Fair Catch,43,NA,OK,0.83,2.19,4.56,A,R,C
2018092301,120,Punt,Blocked Punt,NA,NA,H,0.86,2.29,NA,NA,NA,NA
2018092301,169,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,369,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,621,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,836,Field Goal,Kick Attempt Good,52,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,968,Punt,Downed,38,NA,>,1.04,2.31,3.47,N,C,C
2018092301,1121,Punt,Fair Catch,48,NA,OK,0.89,2.2,4.75,N,R,R
2018092301,1207,Punt,Downed,41,NA,OK,0.94,2.27,3.07,N,C,C
2018092301,1476,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,1577,Punt,Return,42,4,OK,0.9,2.24,2.84,N,L,L
2018092301,1721,Field Goal,Blocked Kick Attempt,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,1907,Punt,Return,39,1,OK,1,2.05,4.02,A,L,L
2018092301,2126,Punt,Return,57,6,OK,0.83,2.15,4.72,N,C,C
2018092301,2247,Punt,Out of Bounds,35,NA,OK,0.95,2.18,3.22,N,L,L
2018092301,2352,Field Goal,Kick Attempt Good,52,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,2495,Punt,Return,55,7,OK,0.98,2.22,4.62,N,C,C
2018092301,2889,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092301,3243,Punt,Downed,37,NA,OK,1.02,2.07,3.87,A,L,L
2018092301,3423,Punt,Return,45,12,OK,0.85,2.21,3.07,N,C,C
2018092301,3819,Punt,Return,47,13,OK,0.83,2.01,4.09,A,L,L
2018092302,123,Punt,Fair Catch,42,NA,OK,0.89,2.12,4.88,N,R,R
2018092302,490,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,718,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,1123,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,1498,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,1681,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,1884,Punt,Downed,48,NA,OK,0.83,2.12,3.49,A,C,C
2018092302,2105,Punt,Return,38,4,OK,0.91,2.29,3.51,N,C,C
2018092302,2237,Punt,Fair Catch,34,NA,OK,0.81,2.02,4.22,A,R,R
2018092302,2498,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,2647,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,2932,Punt,Fair Catch,46,NA,OK,0.74,2.13,4.76,N,C,C
2018092302,3100,Punt,Return,59,9,OK,0.85,2.24,5.06,N,R,R
2018092302,3292,Field Goal,Kick Attempt No Good,53,NA,NA,NA,NA,NA,NA,NA,NA
2018092302,3437,Punt,Fair Catch,30,NA,OK,0.81,1.97,NA,A,R,R
2018092302,3722,Field Goal,Kick Attempt Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,340,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,621,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,755,Punt,Muffed,57,0,OK,0.87,2.14,4.29,N,L,C
2018092303,1060,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,1215,Punt,Return,56,6,OK,0.8,2.08,4.92,N,C,C
2018092303,1467,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,1565,Punt,Fair Catch,42,NA,L,0.83,2.13,4.31,N,L,L
2018092303,1741,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,2001,Field Goal,Kick Attempt Good,28,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,2178,Punt,Downed,39,NA,OK,0.94,2.41,3.91,N,C,C
2018092303,2331,Field Goal,Kick Attempt Good,54,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,2467,Punt,Return,53,27,OK,0.9,2.29,4.69,N,C,R
2018092303,2722,Punt,Return,53,8,OK,0.9,2.26,4.54,N,R,R
2018092303,3026,Punt,Return,53,10,OK,0.92,2.27,4.31,N,C,C
2018092303,3604,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092303,3959,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092304,222,Punt,Touchback,52,NA,OK,0.82,2.13,4.08,A,C,C
2018092304,301,Punt,Out of Bounds,45,NA,OK,0.73,2.04,4.69,N,L,L
2018092304,391,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018092304,881,Punt,Downed,51,NA,OK,0.81,2.03,4.29,A,L,L
2018092304,1035,Punt,Return,52,11,OK,0.76,2.03,3.93,N,R,R
2018092304,1326,Field Goal,Kick Attempt Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2018092304,1431,Punt,Return,54,0,OK,0.76,2.06,4.49,N,C,C
2018092304,1562,Punt,Return,40,6,OK,0.88,2.2,3.61,N,C,C
2018092304,1670,Punt,Touchback,54,NA,OK,0.76,2.06,4.38,N,R,R
