raceId,raceYear,driverId,constructorId,driverFirstName,driverLastName
851,2011,3,131,Nico,Rosberg
851,2011,153,5,Jaime,Alguersuari
851,2011,155,15,Kamui,Kobayashi
851,2011,808,4,Vitaly,Petrov
851,2011,22,3,Rubens,Barrichello
851,2011,16,10,Adrian,Sutil
851,2011,815,15,Sergio,PÃ©rez
851,2011,813,3,Pastor,Maldonado
851,2011,10,166,Timo,Glock
851,2011,817,164,Daniel,Ricciardo
851,2011,816,166,JÃ©rÃ´me,d'Ambrosio
851,2011,24,164,Vitantonio,Liuzzi
851,2011,5,205,Heikki,Kovalainen
851,2011,30,131,Michael,Schumacher
851,2011,2,4,Nick,Heidfeld
851,2011,15,205,Jarno,Trulli
852,2011,20,9,Sebastian,Vettel
852,2011,17,9,Mark,Webber
852,2011,18,1,Jenson,Button
852,2011,4,6,Fernando,Alonso
852,2011,30,131,Michael,Schumacher
852,2011,3,131,Nico,Rosberg
852,2011,16,10,Adrian,Sutil
852,2011,13,6,Felipe,Massa
852,2011,808,4,Vitaly,Petrov
852,2011,813,3,Pastor,Maldonado
852,2011,814,10,Paul,di Resta
852,2011,155,15,Kamui,Kobayashi
852,2011,811,4,Bruno,Senna
852,2011,15,205,Jarno,Trulli
852,2011,5,205,Heikki,Kovalainen
852,2011,22,3,Rubens,Barrichello
852,2011,816,166,JÃ©rÃ´me,d'Ambrosio
852,2011,10,166,Timo,Glock
852,2011,24,164,Vitantonio,Liuzzi
852,2011,815,15,Sergio,PÃ©rez
852,2011,817,164,Daniel,Ricciardo
852,2011,1,1,Lewis,Hamilton
852,2011,67,5,SÃ©bastien,Buemi
852,2011,153,5,Jaime,Alguersuari
853,2011,20,9,Sebastian,Vettel
853,2011,18,1,Jenson,Button
853,2011,4,6,Fernando,Alonso
853,2011,1,1,Lewis,Hamilton
853,2011,30,131,Michael,Schumacher
853,2011,13,6,Felipe,Massa
853,2011,153,5,Jaime,Alguersuari
853,2011,814,10,Paul,di Resta
853,2011,811,4,Bruno,Senna
853,2011,67,5,SÃ©bastien,Buemi
853,2011,813,3,Pastor,Maldonado
853,2011,22,3,Rubens,Barrichello
853,2011,5,205,Heikki,Kovalainen
853,2011,15,205,Jarno,Trulli
853,2011,10,166,Timo,Glock
853,2011,817,164,Daniel,Ricciardo
853,2011,815,15,Sergio,PÃ©rez
853,2011,155,15,Kamui,Kobayashi
853,2011,16,10,Adrian,Sutil
853,2011,17,9,Mark,Webber
853,2011,816,166,JÃ©rÃ´me,d'Ambrosio
853,2011,808,4,Vitaly,Petrov
853,2011,3,131,Nico,Rosberg
853,2011,24,164,Vitantonio,Liuzzi
854,2011,20,9,Sebastian,Vettel
854,2011,18,1,Jenson,Button
854,2011,17,9,Mark,Webber
854,2011,4,6,Fernando,Alonso
854,2011,1,1,Lewis,Hamilton
854,2011,814,10,Paul,di Resta
854,2011,3,131,Nico,Rosberg
854,2011,16,10,Adrian,Sutil
854,2011,13,6,Felipe,Massa
854,2011,815,15,Sergio,PÃ©rez
854,2011,813,3,Pastor,Maldonado
854,2011,67,5,SÃ©bastien,Buemi
854,2011,22,3,Rubens,Barrichello
854,2011,155,15,Kamui,Kobayashi
854,2011,811,4,Bruno,Senna
854,2011,5,205,Heikki,Kovalainen
854,2011,808,4,Vitaly,Petrov
854,2011,816,166,JÃ©rÃ´me,d'Ambrosio
854,2011,817,164,Daniel,Ricciardo
854,2011,24,164,Vitantonio,Liuzzi
854,2011,153,5,Jaime,Alguersuari
854,2011,15,205,Jarno,Trulli
854,2011,30,131,Michael,Schumacher
854,2011,10,166,Timo,Glock
855,2011,18,1,Jenson,Button
855,2011,4,6,Fernando,Alonso
855,2011,20,9,Sebastian,Vettel
855,2011,17,9,Mark,Webber
855,2011,1,1,Lewis,Hamilton
855,2011,30,131,Michael,Schumacher
855,2011,13,6,Felipe,Massa
855,2011,815,15,Sergio,PÃ©rez
855,2011,808,4,Vitaly,Petrov
855,2011,3,131,Nico,Rosberg
855,2011,16,10,Adrian,Sutil
855,2011,814,10,Paul,di Resta
855,2011,155,15,Kamui,Kobayashi
855,2011,813,3,Pastor,Maldonado
855,2011,153,5,Jaime,Alguersuari
855,2011,811,4,Bruno,Senna
855,2011,22,3,Rubens,Barrichello
855,2011,5,205,Heikki,Kovalainen
855,2011,15,205,Jarno,Trulli
855,2011,10,166,Timo,Glock
855,2011,816,166,JÃ©rÃ´me,d'Ambrosio
855,2011,817,164,Daniel,Ricciardo
855,2011,24,164,Vitantonio,Liuzzi
855,2011,67,5,SÃ©bastien,Buemi
856,2011,20,9,Sebastian,Vettel
856,2011,1,1,Lewis,Hamilton
856,2011,17,9,Mark,Webber
856,2011,18,1,Jenson,Button
856,2011,4,6,Fernando,Alonso
856,2011,13,6,Felipe,Massa
856,2011,153,5,Jaime,Alguersuari
856,2011,3,131,Nico,Rosberg
856,2011,67,5,SÃ©bastien,Buemi
856,2011,814,10,Paul,di Resta
856,2011,16,10,Adrian,Sutil
856,2011,22,3,Rubens,Barrichello
856,2011,811,4,Bruno,Senna
856,2011,5,205,Heikki,Kovalainen
856,2011,155,15,Kamui,Kobayashi
856,2011,815,15,Sergio,PÃ©rez
856,2011,15,205,Jarno,Trulli
856,2011,10,166,Timo,Glock
856,2011,817,164,Daniel,Ricciardo
856,2011,816,166,JÃ©rÃ´me,d'Ambrosio
856,2011,24,164,Vitantonio,Liuzzi
856,2011,813,3,Pastor,Maldonado
856,2011,808,4,Vitaly,Petrov
856,2011,30,131,Michael,Schumacher
857,2011,20,9,Sebastian,Vettel
857,2011,18,1,Jenson,Button
857,2011,4,6,Fernando,Alonso
857,2011,17,9,Mark,Webber
857,2011,30,131,Michael,Schumacher
857,2011,3,131,Nico,Rosberg
857,2011,1,1,Lewis,Hamilton
857,2011,153,5,Jaime,Alguersuari
857,2011,16,10,Adrian,Sutil
857,2011,815,15,Sergio,PÃ©rez
857,2011,808,4,Vitaly,Petrov
857,2011,811,4,Bruno,Senna
857,2011,814,10,Paul,di Resta
857,2011,5,205,Heikki,Kovalainen
857,2011,22,3,Rubens,Barrichello
857,2011,816,166,JÃ©rÃ´me,d'Ambrosio
857,2011,39,164,Narain,Karthikeyan
857,2011,817,164,Daniel,Ricciardo
857,2011,15,205,Jarno,Trulli
857,2011,13,6,Felipe,Massa
857,2011,67,5,SÃ©bastien,Buemi
857,2011,813,3,Pastor,Maldonado
857,2011,10,166,Timo,Glock
857,2011,155,15,Kamui,Kobayashi
858,2011,1,1,Lewis,Hamilton
858,2011,4,6,Fernando,Alonso
858,2011,18,1,Jenson,Button
858,2011,17,9,Mark,Webber
858,2011,13,6,Felipe,Massa
858,2011,3,131,Nico,Rosberg
858,2011,30,131,Michael,Schumacher
858,2011,16,10,Adrian,Sutil
858,2011,814,10,Paul,di Resta
858,2011,155,15,Kamui,Kobayashi
858,2011,815,15,Sergio,PÃ©rez
858,2011,22,3,Rubens,Barrichello
858,2011,808,4,Vitaly,Petrov
858,2011,813,3,Pastor,Maldonado
858,2011,153,5,Jaime,Alguersuari
858,2011,811,4,Bruno,Senna
858,2011,5,205,Heikki,Kovalainen
858,2011,15,205,Jarno,Trulli
858,2011,10,166,Timo,Glock
858,2011,24,164,Vitantonio,Liuzzi
858,2011,817,164,Daniel,Ricciardo
858,2011,67,5,SÃ©bastien,Buemi
858,2011,816,166,JÃ©rÃ´me,d'Ambrosio
858,2011,20,9,Sebastian,Vettel
859,2011,17,9,Mark,Webber
859,2011,20,9,Sebastian,Vettel
859,2011,18,1,Jenson,Button
859,2011,4,6,Fernando,Alonso
859,2011,13,6,Felipe,Massa
859,2011,16,10,Adrian,Sutil
859,2011,3,131,Nico,Rosberg
859,2011,814,10,Paul,di Resta
859,2011,155,15,Kamui,Kobayashi
859,2011,808,4,Vitaly,Petrov
859,2011,153,5,Jaime,Alguersuari
859,2011,67,5,SÃ©bastien,Buemi
859,2011,815,15,Sergio,PÃ©rez
859,2011,22,3,Rubens,Barrichello
859,2011,30,131,Michael,Schumacher
859,2011,5,205,Heikki,Kovalainen
859,2011,811,4,Bruno,Senna
859,2011,15,205,Jarno,Trulli
859,2011,816,166,JÃ©rÃ´me,d'Ambrosio
859,2011,817,164,Daniel,Ricciardo
859,2011,24,164,Vitantonio,Liuzzi
859,2011,1,1,Lewis,Hamilton
859,2011,813,3,Pastor,Maldonado
859,2011,10,166,Timo,Glock
860,2012,18,1,Jenson,Button
860,2012,20,9,Sebastian,Vettel
860,2012,1,1,Lewis,Hamilton
860,2012,17,9,Mark,Webber
860,2012,4,6,Fernando,Alonso
860,2012,155,15,Kamui,Kobayashi
860,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
860,2012,815,15,Sergio,PÃ©rez
860,2012,817,5,Daniel,Ricciardo
860,2012,814,10,Paul,di Resta
860,2012,818,5,Jean-Ã‰ric,Vergne
860,2012,3,131,Nico,Rosberg
860,2012,813,3,Pastor,Maldonado
860,2012,10,206,Timo,Glock
860,2012,819,206,Charles,Pic
860,2012,811,3,Bruno,Senna
860,2012,13,6,Felipe,Massa
860,2012,5,207,Heikki,Kovalainen
860,2012,808,207,Vitaly,Petrov
860,2012,30,131,Michael,Schumacher
860,2012,154,208,Romain,Grosjean
860,2012,807,10,Nico,HÃ¼lkenberg
860,2012,37,164,Pedro,de la Rosa
860,2012,39,164,Narain,Karthikeyan
861,2012,4,6,Fernando,Alonso
861,2012,815,15,Sergio,PÃ©rez
861,2012,1,1,Lewis,Hamilton
861,2012,17,9,Mark,Webber
861,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
861,2012,811,3,Bruno,Senna
861,2012,814,10,Paul,di Resta
861,2012,818,5,Jean-Ã‰ric,Vergne
861,2012,807,10,Nico,HÃ¼lkenberg
861,2012,30,131,Michael,Schumacher
861,2012,20,9,Sebastian,Vettel
861,2012,817,5,Daniel,Ricciardo
861,2012,3,131,Nico,Rosberg
861,2012,18,1,Jenson,Button
861,2012,13,6,Felipe,Massa
861,2012,808,207,Vitaly,Petrov
861,2012,10,206,Timo,Glock
861,2012,5,207,Heikki,Kovalainen
861,2012,813,3,Pastor,Maldonado
861,2012,819,206,Charles,Pic
861,2012,39,164,Narain,Karthikeyan
861,2012,37,164,Pedro,de la Rosa
861,2012,155,15,Kamui,Kobayashi
861,2012,154,208,Romain,Grosjean
862,2012,3,131,Nico,Rosberg
862,2012,18,1,Jenson,Button
862,2012,1,1,Lewis,Hamilton
862,2012,17,9,Mark,Webber
862,2012,20,9,Sebastian,Vettel
862,2012,154,208,Romain,Grosjean
862,2012,811,3,Bruno,Senna
862,2012,813,3,Pastor,Maldonado
862,2012,4,6,Fernando,Alonso
862,2012,155,15,Kamui,Kobayashi
862,2012,815,15,Sergio,PÃ©rez
862,2012,814,10,Paul,di Resta
862,2012,13,6,Felipe,Massa
862,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
862,2012,807,10,Nico,HÃ¼lkenberg
862,2012,818,5,Jean-Ã‰ric,Vergne
862,2012,817,5,Daniel,Ricciardo
862,2012,808,207,Vitaly,Petrov
862,2012,10,206,Timo,Glock
862,2012,819,206,Charles,Pic
862,2012,37,164,Pedro,de la Rosa
862,2012,39,164,Narain,Karthikeyan
862,2012,5,207,Heikki,Kovalainen
862,2012,30,131,Michael,Schumacher
863,2012,20,9,Sebastian,Vettel
863,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
863,2012,154,208,Romain,Grosjean
863,2012,17,9,Mark,Webber
863,2012,3,131,Nico,Rosberg
863,2012,814,10,Paul,di Resta
863,2012,4,6,Fernando,Alonso
863,2012,1,1,Lewis,Hamilton
863,2012,13,6,Felipe,Massa
863,2012,30,131,Michael,Schumacher
863,2012,815,15,Sergio,PÃ©rez
863,2012,807,10,Nico,HÃ¼lkenberg
863,2012,155,15,Kamui,Kobayashi
863,2012,818,5,Jean-Ã‰ric,Vergne
863,2012,817,5,Daniel,Ricciardo
863,2012,808,207,Vitaly,Petrov
863,2012,5,207,Heikki,Kovalainen
863,2012,18,1,Jenson,Button
863,2012,10,206,Timo,Glock
863,2012,37,164,Pedro,de la Rosa
863,2012,39,164,Narain,Karthikeyan
863,2012,811,3,Bruno,Senna
863,2012,813,3,Pastor,Maldonado
863,2012,819,206,Charles,Pic
864,2012,813,3,Pastor,Maldonado
864,2012,4,6,Fernando,Alonso
864,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
864,2012,154,208,Romain,Grosjean
864,2012,155,15,Kamui,Kobayashi
864,2012,20,9,Sebastian,Vettel
864,2012,3,131,Nico,Rosberg
864,2012,1,1,Lewis,Hamilton
864,2012,18,1,Jenson,Button
864,2012,807,10,Nico,HÃ¼lkenberg
864,2012,17,9,Mark,Webber
864,2012,818,5,Jean-Ã‰ric,Vergne
864,2012,817,5,Daniel,Ricciardo
864,2012,814,10,Paul,di Resta
864,2012,13,6,Felipe,Massa
864,2012,5,207,Heikki,Kovalainen
864,2012,808,207,Vitaly,Petrov
864,2012,10,206,Timo,Glock
864,2012,37,164,Pedro,de la Rosa
864,2012,815,15,Sergio,PÃ©rez
864,2012,819,206,Charles,Pic
864,2012,39,164,Narain,Karthikeyan
864,2012,811,3,Bruno,Senna
864,2012,30,131,Michael,Schumacher
865,2012,17,9,Mark,Webber
865,2012,3,131,Nico,Rosberg
865,2012,4,6,Fernando,Alonso
865,2012,20,9,Sebastian,Vettel
865,2012,1,1,Lewis,Hamilton
865,2012,13,6,Felipe,Massa
865,2012,814,10,Paul,di Resta
865,2012,807,10,Nico,HÃ¼lkenberg
865,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
865,2012,811,3,Bruno,Senna
865,2012,815,15,Sergio,PÃ©rez
865,2012,818,5,Jean-Ã‰ric,Vergne
865,2012,5,207,Heikki,Kovalainen
865,2012,10,206,Timo,Glock
865,2012,39,164,Narain,Karthikeyan
865,2012,18,1,Jenson,Button
865,2012,817,5,Daniel,Ricciardo
865,2012,819,206,Charles,Pic
865,2012,30,131,Michael,Schumacher
865,2012,808,207,Vitaly,Petrov
865,2012,155,15,Kamui,Kobayashi
865,2012,37,164,Pedro,de la Rosa
865,2012,813,3,Pastor,Maldonado
865,2012,154,208,Romain,Grosjean
866,2012,1,1,Lewis,Hamilton
866,2012,154,208,Romain,Grosjean
866,2012,815,15,Sergio,PÃ©rez
866,2012,20,9,Sebastian,Vettel
866,2012,4,6,Fernando,Alonso
866,2012,3,131,Nico,Rosberg
866,2012,17,9,Mark,Webber
866,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
866,2012,155,15,Kamui,Kobayashi
866,2012,13,6,Felipe,Massa
866,2012,814,10,Paul,di Resta
866,2012,807,10,Nico,HÃ¼lkenberg
866,2012,813,3,Pastor,Maldonado
866,2012,817,5,Daniel,Ricciardo
866,2012,818,5,Jean-Ã‰ric,Vergne
866,2012,18,1,Jenson,Button
866,2012,811,3,Bruno,Senna
866,2012,5,207,Heikki,Kovalainen
866,2012,808,207,Vitaly,Petrov
866,2012,819,206,Charles,Pic
866,2012,10,206,Timo,Glock
866,2012,30,131,Michael,Schumacher
866,2012,37,164,Pedro,de la Rosa
866,2012,39,164,Narain,Karthikeyan
867,2012,4,6,Fernando,Alonso
867,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
867,2012,30,131,Michael,Schumacher
867,2012,17,9,Mark,Webber
867,2012,807,10,Nico,HÃ¼lkenberg
867,2012,3,131,Nico,Rosberg
867,2012,814,10,Paul,di Resta
867,2012,18,1,Jenson,Button
867,2012,815,15,Sergio,PÃ©rez
867,2012,811,3,Bruno,Senna
867,2012,817,5,Daniel,Ricciardo
867,2012,813,3,Pastor,Maldonado
867,2012,808,207,Vitaly,Petrov
867,2012,5,207,Heikki,Kovalainen
867,2012,819,206,Charles,Pic
867,2012,13,6,Felipe,Massa
867,2012,37,164,Pedro,de la Rosa
867,2012,39,164,Narain,Karthikeyan
867,2012,1,1,Lewis,Hamilton
867,2012,154,208,Romain,Grosjean
867,2012,20,9,Sebastian,Vettel
867,2012,155,15,Kamui,Kobayashi
867,2012,818,5,Jean-Ã‰ric,Vergne
867,2012,10,206,Timo,Glock
868,2012,17,9,Mark,Webber
868,2012,4,6,Fernando,Alonso
868,2012,20,9,Sebastian,Vettel
868,2012,13,6,Felipe,Massa
868,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
868,2012,154,208,Romain,Grosjean
868,2012,30,131,Michael,Schumacher
868,2012,1,1,Lewis,Hamilton
868,2012,811,3,Bruno,Senna
868,2012,18,1,Jenson,Button
868,2012,155,15,Kamui,Kobayashi
868,2012,807,10,Nico,HÃ¼lkenberg
868,2012,817,5,Daniel,Ricciardo
868,2012,818,5,Jean-Ã‰ric,Vergne
868,2012,3,131,Nico,Rosberg
868,2012,813,3,Pastor,Maldonado
868,2012,5,207,Heikki,Kovalainen
868,2012,10,206,Timo,Glock
868,2012,819,206,Charles,Pic
868,2012,37,164,Pedro,de la Rosa
868,2012,39,164,Narain,Karthikeyan
868,2012,815,15,Sergio,PÃ©rez
868,2012,814,10,Paul,di Resta
868,2012,808,207,Vitaly,Petrov
869,2012,4,6,Fernando,Alonso
869,2012,18,1,Jenson,Button
869,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
869,2012,155,15,Kamui,Kobayashi
869,2012,20,9,Sebastian,Vettel
869,2012,815,15,Sergio,PÃ©rez
869,2012,30,131,Michael,Schumacher
869,2012,17,9,Mark,Webber
869,2012,807,10,Nico,HÃ¼lkenberg
869,2012,3,131,Nico,Rosberg
869,2012,814,10,Paul,di Resta
869,2012,13,6,Felipe,Massa
869,2012,817,5,Daniel,Ricciardo
869,2012,818,5,Jean-Ã‰ric,Vergne
869,2012,813,3,Pastor,Maldonado
869,2012,808,207,Vitaly,Petrov
869,2012,811,3,Bruno,Senna
869,2012,154,208,Romain,Grosjean
869,2012,5,207,Heikki,Kovalainen
869,2012,819,206,Charles,Pic
869,2012,37,164,Pedro,de la Rosa
869,2012,10,206,Timo,Glock
869,2012,39,164,Narain,Karthikeyan
869,2012,1,1,Lewis,Hamilton
870,2012,1,1,Lewis,Hamilton
870,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
870,2012,154,208,Romain,Grosjean
870,2012,20,9,Sebastian,Vettel
870,2012,4,6,Fernando,Alonso
870,2012,18,1,Jenson,Button
870,2012,811,3,Bruno,Senna
870,2012,17,9,Mark,Webber
870,2012,13,6,Felipe,Massa
870,2012,3,131,Nico,Rosberg
870,2012,807,10,Nico,HÃ¼lkenberg
870,2012,814,10,Paul,di Resta
870,2012,813,3,Pastor,Maldonado
870,2012,815,15,Sergio,PÃ©rez
870,2012,817,5,Daniel,Ricciardo
870,2012,818,5,Jean-Ã‰ric,Vergne
870,2012,5,207,Heikki,Kovalainen
870,2012,155,15,Kamui,Kobayashi
870,2012,808,207,Vitaly,Petrov
870,2012,819,206,Charles,Pic
870,2012,10,206,Timo,Glock
870,2012,37,164,Pedro,de la Rosa
870,2012,39,164,Narain,Karthikeyan
870,2012,30,131,Michael,Schumacher
871,2012,18,1,Jenson,Button
871,2012,20,9,Sebastian,Vettel
871,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
871,2012,807,10,Nico,HÃ¼lkenberg
871,2012,13,6,Felipe,Massa
871,2012,17,9,Mark,Webber
871,2012,30,131,Michael,Schumacher
871,2012,818,5,Jean-Ã‰ric,Vergne
871,2012,817,5,Daniel,Ricciardo
871,2012,814,10,Paul,di Resta
871,2012,3,131,Nico,Rosberg
871,2012,811,3,Bruno,Senna
871,2012,155,15,Kamui,Kobayashi
871,2012,808,207,Vitaly,Petrov
871,2012,10,206,Timo,Glock
871,2012,819,206,Charles,Pic
871,2012,5,207,Heikki,Kovalainen
871,2012,37,164,Pedro,de la Rosa
871,2012,39,164,Narain,Karthikeyan
871,2012,813,3,Pastor,Maldonado
871,2012,815,15,Sergio,PÃ©rez
871,2012,4,6,Fernando,Alonso
871,2012,1,1,Lewis,Hamilton
871,2012,154,208,Romain,Grosjean
872,2012,1,1,Lewis,Hamilton
872,2012,815,15,Sergio,PÃ©rez
872,2012,4,6,Fernando,Alonso
872,2012,13,6,Felipe,Massa
872,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
872,2012,30,131,Michael,Schumacher
872,2012,3,131,Nico,Rosberg
872,2012,814,10,Paul,di Resta
872,2012,155,15,Kamui,Kobayashi
872,2012,811,3,Bruno,Senna
872,2012,813,3,Pastor,Maldonado
872,2012,817,5,Daniel,Ricciardo
872,2012,816,208,JÃ©rÃ´me,d'Ambrosio
872,2012,5,207,Heikki,Kovalainen
872,2012,808,207,Vitaly,Petrov
872,2012,819,206,Charles,Pic
872,2012,10,206,Timo,Glock
872,2012,37,164,Pedro,de la Rosa
872,2012,39,164,Narain,Karthikeyan
872,2012,17,9,Mark,Webber
872,2012,807,10,Nico,HÃ¼lkenberg
872,2012,20,9,Sebastian,Vettel
872,2012,18,1,Jenson,Button
872,2012,818,5,Jean-Ã‰ric,Vergne
873,2012,20,9,Sebastian,Vettel
873,2012,18,1,Jenson,Button
873,2012,4,6,Fernando,Alonso
873,2012,814,10,Paul,di Resta
873,2012,3,131,Nico,Rosberg
873,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
873,2012,154,208,Romain,Grosjean
873,2012,13,6,Felipe,Massa
873,2012,817,5,Daniel,Ricciardo
873,2012,815,15,Sergio,PÃ©rez
873,2012,17,9,Mark,Webber
873,2012,10,206,Timo,Glock
873,2012,155,15,Kamui,Kobayashi
873,2012,807,10,Nico,HÃ¼lkenberg
873,2012,5,207,Heikki,Kovalainen
873,2012,819,206,Charles,Pic
873,2012,37,164,Pedro,de la Rosa
873,2012,811,3,Bruno,Senna
873,2012,808,207,Vitaly,Petrov
873,2012,818,5,Jean-Ã‰ric,Vergne
873,2012,30,131,Michael,Schumacher
873,2012,813,3,Pastor,Maldonado
873,2012,39,164,Narain,Karthikeyan
873,2012,1,1,Lewis,Hamilton
874,2012,20,9,Sebastian,Vettel
874,2012,13,6,Felipe,Massa
874,2012,155,15,Kamui,Kobayashi
874,2012,18,1,Jenson,Button
874,2012,1,1,Lewis,Hamilton
874,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
874,2012,807,10,Nico,HÃ¼lkenberg
874,2012,813,3,Pastor,Maldonado
874,2012,17,9,Mark,Webber
874,2012,817,5,Daniel,Ricciardo
874,2012,30,131,Michael,Schumacher
874,2012,814,10,Paul,di Resta
874,2012,818,5,Jean-Ã‰ric,Vergne
874,2012,811,3,Bruno,Senna
874,2012,5,207,Heikki,Kovalainen
874,2012,10,206,Timo,Glock
874,2012,808,207,Vitaly,Petrov
874,2012,37,164,Pedro,de la Rosa
874,2012,154,208,Romain,Grosjean
874,2012,819,206,Charles,Pic
874,2012,39,164,Narain,Karthikeyan
874,2012,815,15,Sergio,PÃ©rez
874,2012,4,6,Fernando,Alonso
874,2012,3,131,Nico,Rosberg
875,2012,20,9,Sebastian,Vettel
875,2012,17,9,Mark,Webber
875,2012,4,6,Fernando,Alonso
875,2012,13,6,Felipe,Massa
875,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
875,2012,807,10,Nico,HÃ¼lkenberg
875,2012,154,208,Romain,Grosjean
875,2012,818,5,Jean-Ã‰ric,Vergne
875,2012,817,5,Daniel,Ricciardo
875,2012,1,1,Lewis,Hamilton
875,2012,815,15,Sergio,PÃ©rez
875,2012,814,10,Paul,di Resta
875,2012,30,131,Michael,Schumacher
875,2012,813,3,Pastor,Maldonado
875,2012,811,3,Bruno,Senna
875,2012,808,207,Vitaly,Petrov
875,2012,5,207,Heikki,Kovalainen
875,2012,10,206,Timo,Glock
875,2012,819,206,Charles,Pic
875,2012,39,164,Narain,Karthikeyan
875,2012,37,164,Pedro,de la Rosa
875,2012,155,15,Kamui,Kobayashi
875,2012,3,131,Nico,Rosberg
875,2012,18,1,Jenson,Button
876,2012,20,9,Sebastian,Vettel
876,2012,4,6,Fernando,Alonso
876,2012,17,9,Mark,Webber
876,2012,1,1,Lewis,Hamilton
876,2012,18,1,Jenson,Button
876,2012,13,6,Felipe,Massa
876,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
876,2012,807,10,Nico,HÃ¼lkenberg
876,2012,154,208,Romain,Grosjean
876,2012,811,3,Bruno,Senna
876,2012,3,131,Nico,Rosberg
876,2012,814,10,Paul,di Resta
876,2012,817,5,Daniel,Ricciardo
876,2012,155,15,Kamui,Kobayashi
876,2012,818,5,Jean-Ã‰ric,Vergne
876,2012,813,3,Pastor,Maldonado
876,2012,808,207,Vitaly,Petrov
876,2012,5,207,Heikki,Kovalainen
876,2012,819,206,Charles,Pic
876,2012,10,206,Timo,Glock
876,2012,39,164,Narain,Karthikeyan
876,2012,30,131,Michael,Schumacher
876,2012,37,164,Pedro,de la Rosa
876,2012,815,15,Sergio,PÃ©rez
877,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
877,2012,4,6,Fernando,Alonso
877,2012,20,9,Sebastian,Vettel
877,2012,18,1,Jenson,Button
877,2012,813,3,Pastor,Maldonado
877,2012,155,15,Kamui,Kobayashi
877,2012,13,6,Felipe,Massa
877,2012,811,3,Bruno,Senna
877,2012,814,10,Paul,di Resta
877,2012,817,5,Daniel,Ricciardo
877,2012,30,131,Michael,Schumacher
877,2012,818,5,Jean-Ã‰ric,Vergne
877,2012,5,207,Heikki,Kovalainen
877,2012,10,206,Timo,Glock
877,2012,815,15,Sergio,PÃ©rez
877,2012,808,207,Vitaly,Petrov
877,2012,37,164,Pedro,de la Rosa
877,2012,819,206,Charles,Pic
877,2012,154,208,Romain,Grosjean
877,2012,17,9,Mark,Webber
877,2012,1,1,Lewis,Hamilton
877,2012,39,164,Narain,Karthikeyan
877,2012,3,131,Nico,Rosberg
877,2012,807,10,Nico,HÃ¼lkenberg
878,2012,1,1,Lewis,Hamilton
878,2012,20,9,Sebastian,Vettel
878,2012,4,6,Fernando,Alonso
878,2012,13,6,Felipe,Massa
878,2012,18,1,Jenson,Button
878,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
878,2012,154,208,Romain,Grosjean
878,2012,807,10,Nico,HÃ¼lkenberg
878,2012,813,3,Pastor,Maldonado
878,2012,811,3,Bruno,Senna
878,2012,815,15,Sergio,PÃ©rez
878,2012,817,5,Daniel,Ricciardo
878,2012,3,131,Nico,Rosberg
878,2012,155,15,Kamui,Kobayashi
878,2012,814,10,Paul,di Resta
878,2012,30,131,Michael,Schumacher
878,2012,808,207,Vitaly,Petrov
878,2012,5,207,Heikki,Kovalainen
878,2012,10,206,Timo,Glock
878,2012,819,206,Charles,Pic
878,2012,37,164,Pedro,de la Rosa
878,2012,39,164,Narain,Karthikeyan
878,2012,17,9,Mark,Webber
878,2012,818,5,Jean-Ã‰ric,Vergne
879,2012,18,1,Jenson,Button
879,2012,4,6,Fernando,Alonso
879,2012,13,6,Felipe,Massa
879,2012,17,9,Mark,Webber
879,2012,807,10,Nico,HÃ¼lkenberg
879,2012,20,9,Sebastian,Vettel
879,2012,30,131,Michael,Schumacher
879,2012,818,5,Jean-Ã‰ric,Vergne
879,2012,155,15,Kamui,Kobayashi
879,2012,8,208,Kimi,RÃ¤ikkÃ¶nen
879,2012,808,207,Vitaly,Petrov
879,2012,819,206,Charles,Pic
879,2012,817,5,Daniel,Ricciardo
879,2012,5,207,Heikki,Kovalainen
879,2012,3,131,Nico,Rosberg
879,2012,10,206,Timo,Glock
879,2012,37,164,Pedro,de la Rosa
879,2012,39,164,Narain,Karthikeyan
879,2012,814,10,Paul,di Resta
879,2012,1,1,Lewis,Hamilton
879,2012,154,208,Romain,Grosjean
879,2012,813,3,Pastor,Maldonado
879,2012,811,3,Bruno,Senna
879,2012,815,15,Sergio,PÃ©rez
880,2013,8,208,Kimi,RÃ¤ikkÃ¶nen
